Id,MSSubClass,LotArea,Single Family,Duplex,Floors,Quality,Condition,YearBuilt,YearRemodAdd,BsmtFi0SFY,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,Kitchen,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,PoolArea,MoSold,YearSold,SalePrice
1259,80,9587,1,0,1,7,5,2005,2005,655,856,1,1166,0,1166,2,0,2,1,5,0,2,212,0,0,7,2008,190000
1260,20,9750,1,0,1,6,8,1969,1969,602,1054,1,1054,0,1054,1,1,3,1,6,0,2,180,0,0,7,2008,151000
1261,60,24682,1,0,2,6,5,1999,1999,0,841,1,892,783,1675,2,1,3,1,7,1,2,0,103,0,6,2009,181000
1262,20,9600,1,0,1,5,6,1956,1956,504,1050,1,1050,0,1050,1,0,2,1,5,0,1,0,0,0,6,2009,128900
1263,50,11250,1,0,1.5,4,5,1957,1989,0,1104,1,1104,684,1788,1,0,5,1,8,2,1,120,0,0,11,2009,161500
1264,70,13515,1,0,2,6,6,1919,1950,0,764,1,1060,764,1824,1,0,3,1,8,1,2,0,0,0,7,2007,180500
1265,120,4060,0,0,1,6,5,1998,1999,266,1405,1,1337,0,1337,2,0,2,1,5,0,2,144,68,0,8,2008,181000
1266,160,3735,0,1,2,7,5,1999,1999,450,691,1,713,739,1452,2,1,3,1,6,0,2,0,34,0,3,2006,183900
1267,190,10120,0,1,2,7,4,1910,1950,0,925,0,964,925,1889,1,1,4,2,9,1,1,0,0,0,1,2007,122000
1268,20,13214,1,0,1,9,5,2008,2009,0,2002,1,2018,0,2018,2,0,3,1,10,1,3,144,76,0,5,2010,378500
1269,50,14100,1,0,1.5,8,9,1935,1997,192,728,1,1968,1479,3447,3,1,4,1,11,2,3,314,12,0,5,2008,381000
1270,50,11344,1,0,1.5,5,5,1958,1958,460,874,1,874,650,1524,1,1,3,1,7,0,1,0,0,0,7,2007,144000
1271,40,23595,1,0,1,7,6,1979,1979,1258,1332,1,1332,192,1524,0,1,0,1,4,1,2,268,0,0,4,2010,260000
1272,20,9156,1,0,1,6,7,1968,1968,0,1489,1,1489,0,1489,2,0,3,1,7,1,2,0,0,0,8,2009,185750
1273,20,13526,1,0,1,5,6,1965,1965,560,935,1,935,0,935,1,0,3,1,5,0,1,180,0,0,11,2006,137000
1274,80,11512,1,0,1,6,7,1959,2006,719,1019,1,1357,0,1357,1,0,2,1,5,1,1,0,0,0,5,2008,177000
1275,50,5362,1,0,1.5,5,6,1910,2003,0,661,1,661,589,1250,2,0,3,1,8,1,2,242,0,0,11,2007,139000
1276,90,11345,0,0,2,5,5,1948,1950,220,928,1,928,992,1920,2,0,4,2,10,0,2,0,0,0,7,2007,137000
1277,60,12936,1,1,2,6,6,1972,1972,593,723,1,735,660,1395,1,1,3,1,6,1,2,294,116,0,12,2009,162000
1278,80,17871,1,0,1,6,5,1967,1976,528,1680,1,1724,0,1724,1,1,3,1,7,1,2,0,0,0,6,2009,197900
1279,60,9473,1,0,2,8,5,2002,2002,804,1128,1,1128,903,2031,2,1,3,1,7,1,2,0,211,0,3,2008,237000
1280,50,7500,1,0,1.5,4,4,1920,1950,0,698,1,698,430,1128,1,0,2,1,6,0,2,30,0,0,4,2010,68400
1281,20,9808,1,0,1,7,5,2002,2002,788,1573,1,1573,0,1573,2,0,3,1,6,0,2,0,72,0,3,2009,227000
1282,20,8049,1,0,1,7,5,1990,1990,1053,1309,1,1339,0,1339,2,0,2,1,6,1,2,0,58,0,7,2006,180000
1283,20,8800,1,0,1,5,7,1977,2008,532,1040,1,1040,0,1040,2,0,3,1,5,0,2,0,0,0,9,2009,150500
1284,90,9400,0,0,2,6,5,1971,1971,0,912,1,912,912,1824,2,2,4,2,8,0,0,128,0,0,4,2010,139000
1285,50,9638,1,1,1.5,6,7,1919,1990,0,804,1,1699,748,2447,2,0,4,1,10,1,1,272,0,0,3,2010,169000
1286,50,6000,1,0,1.5,6,6,1939,1950,0,780,1,825,587,1412,1,0,4,1,6,1,1,45,0,0,5,2009,132500
1287,20,9790,1,0,1,6,5,1963,1963,569,1328,1,1328,0,1328,1,1,3,1,6,2,2,0,26,0,6,2010,143000
1288,20,36500,1,0,1,5,5,1964,1964,812,1624,1,1582,0,1582,2,0,4,1,7,0,2,168,198,0,6,2006,190000
1289,120,5664,0,0,1,8,5,2000,2000,1158,1501,1,1659,0,1659,2,0,2,1,5,1,2,212,59,0,10,2009,278000
1290,60,11065,1,1,2,8,5,2006,2006,0,1085,1,1120,850,1970,2,1,3,1,8,1,3,177,74,0,10,2006,281000
1291,80,14112,1,0,1,5,7,1964,1964,1014,1152,1,1152,0,1152,1,0,3,1,6,1,2,227,0,0,4,2010,180500
1292,160,1680,0,0,2,5,7,1972,1972,231,630,1,630,672,1302,2,1,3,1,6,0,1,185,0,0,2,2009,119500
1293,70,6600,1,1,2,5,4,1892,1965,0,994,0,1378,994,2372,2,0,4,2,11,0,1,0,287,0,12,2009,107500
1294,60,10140,1,0,2,7,5,1976,1976,194,832,1,832,832,1664,2,1,4,1,8,1,2,0,28,0,3,2006,162900
1295,20,8172,1,0,1,5,7,1955,1990,167,864,1,864,0,864,1,0,2,1,5,0,2,0,0,0,4,2006,115000
1296,20,8400,1,0,1,5,5,1968,1968,1016,1052,1,1052,0,1052,1,1,3,1,5,0,1,356,0,0,11,2006,138500
1297,20,8700,1,0,1,5,6,1963,1963,776,1120,1,1128,0,1128,2,0,3,1,6,0,2,192,20,0,12,2008,155000
1298,180,3675,0,0,1,6,5,2005,2006,547,547,1,1072,0,1072,2,0,2,1,5,0,2,0,44,0,6,2006,140000
1299,60,63887,1,1,2,10,5,2008,2008,5644,6110,1,4692,950,5642,2,1,3,1,12,3,2,214,292,480,1,2008,160000
1300,20,7500,1,0,1,5,7,1959,1994,340,1246,1,1246,0,1246,1,1,3,1,6,0,1,218,0,0,5,2010,154000
1301,60,10762,1,0,2,7,5,1999,1999,694,978,1,1005,978,1983,2,1,3,1,9,1,2,0,0,0,5,2009,225000
1302,70,7500,1,0,2,6,7,1942,1950,547,771,1,753,741,1494,1,0,3,1,7,2,1,0,0,0,11,2009,177500
1303,60,10120,1,0,2,8,5,1994,1994,740,1165,1,1203,1323,2526,2,1,4,1,8,1,3,309,78,0,12,2006,290000
1304,20,8688,1,0,1,7,5,2005,2005,0,1616,1,1616,0,1616,2,0,3,1,7,0,3,208,59,0,4,2006,232000
1305,160,3363,0,0,2,7,5,2004,2004,0,976,1,976,732,1708,2,0,3,1,7,0,2,0,40,0,4,2006,130000
1306,20,13173,1,1,1,9,5,2006,2007,1572,1652,1,1652,0,1652,2,0,2,1,6,2,2,404,102,0,11,2009,325000
1307,120,6955,0,0,1,7,5,2005,2006,0,1368,1,1368,0,1368,2,0,2,1,6,1,2,132,35,0,9,2006,202500
1308,20,8072,1,1,1,5,5,1994,1995,746,990,1,990,0,990,1,0,3,1,5,0,2,0,64,0,5,2009,138000
1309,20,12000,1,0,1,5,7,1948,2005,144,924,1,1122,0,1122,1,0,2,1,6,0,2,0,36,0,5,2008,147000
1310,20,7153,1,0,1,6,5,1991,1991,1200,1278,1,1294,0,1294,2,0,3,1,6,0,2,112,51,0,6,2008,179200
1311,20,17500,1,0,1,7,8,1959,2002,1406,1902,1,1902,0,1902,2,0,3,1,7,2,2,0,207,0,5,2010,335000
1312,20,8814,1,0,1,7,5,2005,2007,925,1274,1,1274,0,1274,2,0,3,1,6,0,2,264,98,0,1,2007,203000
1313,60,9572,1,0,2,8,5,1990,1990,482,1453,1,1453,1357,2810,2,1,4,1,9,1,2,500,0,0,6,2007,302000
1314,60,14774,1,0,2,9,5,1999,1999,0,1393,1,1422,1177,2599,2,1,4,1,10,1,3,668,30,0,5,2010,333168
1315,20,8190,1,0,1,4,6,1954,1954,732,948,1,948,0,948,1,0,3,1,5,1,1,0,36,0,10,2007,119000
1316,60,11075,1,0,2,6,5,1969,1969,500,952,1,1092,1020,2112,2,1,4,1,9,2,2,280,0,0,6,2008,206900
1317,20,10226,1,0,1,8,5,2008,2008,0,1622,1,1630,0,1630,2,0,3,1,8,1,3,172,42,0,1,2009,295493
1318,120,4230,0,0,1,7,5,2006,2007,0,1352,1,1352,0,1352,2,0,2,1,5,1,2,0,241,0,4,2007,208900
1319,20,14781,1,1,1,8,5,2001,2002,0,1753,1,1787,0,1787,2,0,3,1,7,1,3,198,150,0,8,2006,275000
1320,20,10215,1,0,1,4,5,1954,1954,492,864,1,948,0,948,1,0,3,1,5,0,1,0,0,0,2,2007,111000
1321,20,8400,1,0,1,6,3,1957,1957,189,1478,1,1478,0,1478,1,1,3,1,6,2,2,114,0,0,6,2009,156500
1322,20,6627,1,0,1,3,6,1949,1950,0,0,0,720,0,720,1,0,2,1,4,0,1,0,0,0,7,2008,72500
1323,60,10186,1,0,2,7,5,1992,1992,674,750,1,1061,862,1923,2,1,3,1,8,1,2,240,39,0,6,2010,190000
1324,30,5330,1,0,1,4,7,1940,1950,280,420,1,708,0,708,1,0,2,1,5,0,0,164,0,0,12,2009,82500
1325,20,9986,1,0,1,8,5,2006,2007,0,1795,1,1795,0,1795,2,0,2,1,7,1,3,0,49,0,2,2007,147000
1326,30,3636,1,0,1,4,4,1922,1950,0,796,0,796,0,796,1,0,2,1,5,0,0,0,0,0,1,2008,55000
1327,30,4270,1,0,1,3,6,1931,2006,544,544,1,774,0,774,1,0,3,1,6,0,0,0,0,0,5,2007,79000
1328,20,6600,1,0,1,5,9,1982,2008,641,816,1,816,0,816,1,0,3,1,5,1,1,0,0,0,10,2008,130500
1329,50,10440,1,0,1.5,6,7,1920,1950,493,1510,1,1584,1208,2792,2,0,5,1,8,2,2,0,547,0,6,2008,256000
1330,60,9084,1,0,2,7,5,1998,1998,0,935,1,955,677,1632,2,1,3,1,8,1,2,0,28,0,6,2006,176500
1331,20,10000,1,0,1,8,5,2006,2006,0,1588,1,1588,0,1588,2,0,3,1,7,1,3,144,45,0,12,2007,227000
1332,80,10780,1,0,1,5,5,1976,1976,483,911,1,954,0,954,1,0,3,1,6,0,2,0,0,0,7,2006,132500
1333,20,8877,1,0,1,4,6,1938,1958,690,816,1,816,0,816,1,0,2,1,3,1,1,0,0,0,5,2009,100000
1334,50,7200,1,0,1.5,5,6,1938,1995,0,803,1,803,557,1360,1,1,2,1,6,0,1,0,65,0,7,2006,125500
1335,160,2368,0,0,2,5,6,1970,1970,765,765,1,765,600,1365,1,1,3,1,7,0,2,0,36,0,5,2009,125000
1336,20,9650,1,1,1,6,5,1977,1977,686,1350,1,1334,0,1334,2,0,2,1,6,1,2,0,16,0,4,2009,167900
1337,90,9246,0,0,1,5,5,1973,1973,0,1656,1,1656,0,1656,2,0,4,2,8,0,2,0,211,0,11,2008,135000
1338,30,4118,1,1,1,4,4,1941,1950,0,693,0,693,0,693,1,0,2,1,4,0,0,0,20,0,3,2006,52500
1339,60,13450,1,0,2,7,5,2002,2002,700,916,1,920,941,1861,2,1,3,1,8,0,2,146,91,0,6,2006,200000
1340,20,9560,1,0,1,5,7,1972,1972,360,864,1,864,0,864,1,0,3,1,5,0,1,0,0,0,6,2006,128500
1341,20,8294,1,0,1,4,5,1971,1971,0,858,1,872,0,872,1,0,3,1,5,0,4,0,0,0,6,2007,123000
1342,20,13695,1,0,1,6,5,2003,2004,814,1114,1,1114,0,1114,1,0,3,1,6,0,2,0,78,0,7,2008,155000
1343,60,9375,1,0,2,8,5,2002,2002,0,1284,1,1284,885,2169,2,1,3,1,7,1,2,192,87,0,8,2007,228500
1344,50,7558,1,0,1.5,6,6,1928,1950,0,896,1,1172,741,1913,1,1,3,1,9,1,2,0,0,0,3,2009,177000
1345,60,11103,1,0,2,7,5,2006,2006,0,728,1,728,728,1456,2,1,3,1,8,1,2,0,0,0,7,2007,155835
1346,30,6000,1,0,1,4,4,1920,1950,250,960,1,960,0,960,1,0,2,1,5,0,1,0,0,0,7,2007,108500
1347,20,20781,1,0,1,7,7,1968,2003,297,1568,1,2156,0,2156,2,0,3,1,9,1,2,0,80,0,6,2006,262500
1348,20,15306,1,0,1,8,5,2006,2007,80,1732,1,1776,0,1776,2,0,3,1,7,1,3,0,0,0,5,2007,283463
1349,20,16196,1,0,1,7,5,1998,1998,1443,1482,1,1494,0,1494,2,0,3,1,5,1,2,402,25,0,8,2007,215000
1350,70,5250,1,0,2,8,5,1872,1987,259,684,0,938,1215,2358,2,0,4,1,8,0,0,0,54,0,12,2008,122000
1351,90,11643,0,0,2,5,5,1969,1969,500,1248,1,1338,1296,2634,2,2,6,2,12,0,4,0,0,0,8,2009,200000
1352,60,9247,1,1,2,6,6,1962,1962,319,858,1,858,858,1716,1,1,4,1,8,1,2,0,84,0,3,2008,171000
1353,50,6000,1,0,1.5,6,9,1937,2000,0,698,1,786,390,1176,1,0,2,1,4,0,2,210,0,0,7,2009,134900
1354,50,14720,1,0,1.5,8,5,1995,1996,816,2033,1,2053,1185,3238,2,1,4,1,9,1,3,283,86,0,3,2010,410000
1355,60,10316,1,0,2,7,5,2000,2000,735,992,1,992,873,1865,2,1,3,1,7,1,3,0,184,0,6,2008,235000
1356,80,10192,1,0,1,7,6,1968,1992,0,570,1,1222,698,1920,3,0,4,1,8,1,2,0,98,0,9,2006,170000
1357,20,9477,1,0,1,5,5,1966,1966,340,864,1,892,0,892,1,0,3,1,5,0,1,0,0,0,10,2008,110000
1358,20,12537,1,0,1,5,6,1971,2008,734,1078,1,1078,0,1078,1,1,3,1,6,1,2,0,0,0,4,2010,149900
1359,160,2117,0,0,2,6,5,2000,2000,378,756,1,769,804,1573,2,1,3,1,5,0,2,0,32,0,6,2010,177500
1360,20,16737,1,1,1,9,5,2004,2005,1447,1980,1,1980,0,1980,2,0,3,1,8,1,3,194,45,0,9,2006,315000
1361,70,9842,1,0,2,5,6,1921,1998,0,612,1,990,1611,2601,3,1,4,1,8,0,2,183,0,0,5,2008,189000
1362,20,16158,1,0,1,7,5,2005,2005,1274,1530,1,1530,0,1530,2,0,3,1,7,1,2,168,36,0,6,2009,260000
1363,50,12513,1,0,1.5,4,4,1920,2007,0,715,1,1281,457,1738,2,0,4,1,7,1,1,55,0,0,6,2009,104900
1364,60,8499,1,0,2,6,5,2006,2007,0,616,1,616,796,1412,2,1,3,1,6,1,2,0,36,0,3,2007,156932
1365,160,3180,0,0,2,7,5,2005,2005,0,600,1,520,600,1200,2,1,2,1,4,0,2,0,166,0,4,2006,144152
1366,60,7500,1,1,2,7,5,2000,2000,533,814,1,814,860,1674,2,1,3,1,7,0,2,0,96,0,1,2010,216000
1367,60,9179,1,0,2,7,5,1999,1999,633,873,1,882,908,1790,2,1,3,1,7,0,2,0,88,0,6,2008,193000
1368,160,2665,0,0,2,5,6,1977,1977,548,757,1,925,550,1475,2,0,4,1,6,1,1,104,26,0,7,2006,127000
1369,120,4435,0,1,1,6,5,2003,2004,685,848,1,848,0,848,1,0,1,1,4,0,2,140,0,0,6,2009,144000
1370,20,10635,1,1,1,8,5,2003,2003,370,1657,1,1668,0,1668,2,0,3,1,8,1,2,0,262,0,5,2010,232000
1371,50,5400,1,0,1.5,4,6,1920,1950,315,840,1,840,534,1374,1,0,2,1,6,0,1,0,0,0,10,2009,105000
1372,80,9600,1,0,1,6,6,1955,1996,831,992,1,1661,0,1661,1,0,3,1,8,1,1,0,28,0,10,2008,165500
1373,60,9750,1,0,2,7,6,1998,1998,975,1108,1,1108,989,2097,2,1,3,1,8,1,2,253,170,0,6,2006,274300
1374,20,11400,1,0,1,10,5,2001,2002,1282,2633,1,2633,0,2633,2,1,2,1,8,2,3,314,140,0,3,2007,466500
1375,60,10625,1,0,2,7,5,2005,2005,0,1026,1,1026,932,1958,2,1,3,1,9,1,3,154,210,0,7,2008,250000
1376,20,10991,1,0,1,8,5,2007,2007,0,1571,1,1571,0,1571,2,0,3,1,7,1,3,100,36,0,12,2007,239000
1377,30,6292,1,0,1,6,5,1930,1950,384,768,0,790,0,790,1,0,2,1,4,0,1,0,141,0,4,2008,91000
1378,50,10998,1,0,1.5,5,5,1941,1960,408,984,1,984,620,1604,2,0,3,1,6,0,2,0,68,0,7,2009,117000
1379,160,1953,0,0,2,6,5,1973,1973,309,483,1,483,504,987,1,1,2,1,5,0,1,72,0,0,6,2006,83000
1380,80,9735,1,1,1,5,5,2006,2007,0,384,1,754,640,1394,2,1,3,1,7,0,2,100,0,0,5,2008,167500
1381,30,8212,1,0,1,3,3,1914,1950,203,864,0,864,0,864,1,0,2,1,5,0,1,0,0,0,6,2010,58500
1382,20,12925,1,0,1,6,7,1970,1970,865,1205,1,2117,0,2117,2,1,4,1,7,2,2,0,42,0,5,2008,237500
1383,70,7200,1,0,2,7,7,1920,1950,0,596,1,998,764,1762,1,1,4,1,8,0,2,36,0,0,10,2006,157000
1384,30,25339,1,0,1,5,7,1918,2007,0,816,1,1416,0,1416,2,0,3,1,7,0,2,0,0,0,8,2007,112000
1385,50,9060,1,0,1.5,6,5,1939,1950,204,560,1,698,560,1258,1,0,2,1,6,0,1,0,0,0,10,2009,105000
1386,50,5436,1,0,1.5,4,8,1922,2007,735,796,1,796,358,1154,1,0,3,1,7,0,1,0,96,0,5,2010,125500
1387,60,16692,1,0,2,7,5,1978,1978,790,1392,1,1392,1392,2784,3,1,5,1,12,2,2,0,112,519,7,2006,250000
1388,50,8520,1,0,1.5,6,7,1916,1950,168,714,0,1664,862,2526,2,0,5,1,10,1,1,88,15,0,8,2007,136000
1389,20,14892,1,0,1,9,5,2006,2007,1320,1746,1,1746,0,1746,2,0,3,1,7,2,3,201,39,0,10,2009,377500
1390,50,6000,1,0,1.5,6,6,1941,1950,375,735,1,869,349,1218,1,0,3,1,6,1,2,0,0,0,3,2007,131000
1391,20,9100,1,0,1,7,5,2000,2000,1400,1525,1,1525,0,1525,2,0,3,1,6,0,2,219,36,0,9,2006,235000
1392,90,8944,0,0,1,5,5,1967,1967,0,1584,1,1584,0,1584,2,0,4,2,8,0,3,0,152,0,4,2009,124000
1393,85,7838,1,1,1,5,5,1967,1967,769,864,1,900,0,900,1,0,3,1,6,1,1,175,144,0,12,2006,123000
1394,190,10800,0,0,1.5,6,7,1905,2000,0,482,0,1221,691,1912,2,0,3,2,7,1,2,0,25,0,4,2008,163000
1395,120,4045,0,0,1,7,5,2006,2006,1070,1356,1,1500,0,1500,2,0,2,1,6,1,3,161,20,0,10,2006,246578
1396,60,12665,1,1,2,8,5,2005,2006,0,1094,1,1133,1349,2482,2,1,4,1,9,1,3,144,39,0,2,2007,281213
1397,20,57200,1,0,1,5,5,1948,1950,353,747,1,1687,0,1687,1,0,3,1,7,2,2,0,0,0,6,2010,160000
1398,70,6120,1,0,2,5,8,1920,2004,0,939,1,939,574,1513,1,1,4,1,8,0,1,24,0,0,5,2007,137500
1399,50,7200,1,0,1.5,5,4,1950,1982,180,1208,1,1136,768,1904,1,1,3,1,7,0,1,0,0,0,5,2009,138000
1400,50,6171,1,0,1.5,6,6,1925,1990,264,976,1,1160,448,1608,2,1,3,1,7,1,1,147,16,0,10,2009,137450
1401,50,6000,1,0,1.5,6,7,1929,1950,0,862,1,950,208,1158,1,0,3,1,5,1,1,0,0,0,7,2008,120000
1402,60,7415,1,0,2,6,5,2004,2004,759,839,1,864,729,1593,2,1,3,1,8,1,2,100,75,0,4,2008,193000
1403,20,6762,1,0,1,7,5,2006,2006,0,1286,1,1294,0,1294,2,0,2,1,6,1,2,168,55,0,7,2006,193879
1404,20,15256,1,0,1,8,5,2007,2007,929,1485,1,1464,0,1464,2,0,3,1,6,0,3,168,160,0,8,2007,282922
1405,50,10410,1,0,1.5,3,4,1915,1950,0,672,1,694,520,1214,1,0,3,1,6,0,3,216,0,0,1,2006,105000
1406,120,3842,0,0,1,8,5,2004,2005,1373,1594,1,1646,0,1646,2,0,2,1,5,1,2,128,53,0,1,2008,275000
1407,85,8445,1,1,1,5,7,1972,2007,656,768,1,768,0,768,1,0,2,1,5,0,2,58,0,0,3,2009,133000
1408,20,8780,1,0,1,5,5,1985,1985,625,833,1,833,0,833,1,0,3,1,5,0,0,0,0,0,3,2009,112000
1409,70,7740,1,0,2,4,7,1910,1950,0,622,1,741,622,1363,1,0,3,1,6,0,2,0,0,0,6,2010,125500
1410,60,20544,1,0,2,7,6,1986,1991,0,791,1,1236,857,2093,2,1,3,1,7,1,2,364,63,0,11,2008,215000
1411,60,12420,1,0,2,7,5,2001,2001,666,944,1,944,896,1840,2,1,3,1,6,0,2,0,45,0,6,2009,230000
1412,50,9600,1,0,1.5,6,8,1950,2005,120,856,1,1112,556,1668,1,1,3,1,6,0,1,0,0,0,9,2009,140000
1413,90,7200,0,0,1,4,5,1949,1950,0,0,0,1040,0,1040,2,0,2,2,6,0,2,0,0,0,6,2009,90000
1414,20,10994,1,1,1,8,5,2005,2006,976,1844,1,1844,0,1844,2,0,2,1,7,1,2,165,44,0,9,2009,257000
1415,50,13053,1,0,1.5,6,7,1923,2000,0,833,1,1053,795,1848,1,1,4,1,8,1,2,0,0,0,6,2008,207000
1416,120,3635,0,0,1,7,5,2007,2007,988,1386,1,1569,0,1569,2,0,1,1,7,1,3,143,20,0,5,2009,175900
1417,190,11340,0,1,2,4,6,1885,1950,0,777,1,1246,1044,2290,2,0,4,2,11,0,2,0,0,0,4,2010,122500
1418,60,16545,1,0,2,8,5,1998,1998,781,1284,1,1310,1140,2450,2,1,3,1,7,1,3,0,126,0,5,2009,340000
1419,20,9204,1,0,1,5,5,1963,1963,25,1144,1,1144,0,1144,1,1,3,1,6,0,1,0,88,0,8,2008,124000
1420,20,16381,1,0,1,6,5,1969,1969,1110,1844,1,1844,0,1844,2,0,3,1,7,1,2,0,73,0,12,2006,223000
1421,60,11700,1,0,2,6,6,1968,1968,404,708,1,708,708,1416,2,1,3,1,7,1,2,0,169,0,5,2006,179900
1422,120,4043,0,0,1,6,5,1977,1977,360,1069,1,1069,0,1069,2,0,2,1,4,1,2,0,55,0,7,2010,127500
1423,120,4435,0,1,1,6,5,2003,2003,686,848,1,848,0,848,1,0,1,1,3,0,2,140,0,0,3,2008,136500
1424,80,19690,1,1,1,6,7,1966,1966,0,697,1,1575,626,2201,2,0,4,1,8,1,2,586,236,738,8,2006,274970
1425,20,9503,1,0,1,5,5,1958,1983,457,1024,1,1344,0,1344,1,0,2,1,6,1,1,316,28,0,6,2007,144000
1426,20,10721,1,0,1,6,6,1959,1959,0,1252,1,1252,0,1252,1,0,3,1,7,0,2,0,39,0,10,2008,142000
1427,60,10944,1,0,2,7,5,1994,1994,1000,1223,1,1223,904,2127,2,1,3,1,5,2,2,171,132,0,8,2008,271000
1428,50,10930,1,0,1.5,5,6,1945,1950,580,913,1,1048,510,1558,1,1,3,1,6,1,1,0,0,0,4,2008,140000
1429,30,7200,1,0,1,5,7,1940,1992,510,788,1,804,0,804,1,0,2,1,4,2,1,0,0,0,2,2010,119000
1430,20,12546,1,0,1,6,7,1981,1981,678,1440,1,1440,0,1440,2,0,3,1,7,1,2,0,0,0,4,2007,182900
1431,60,21930,1,0,2,5,5,2005,2005,0,732,1,734,1104,1838,2,1,4,1,7,1,2,100,40,0,7,2006,192140
1432,120,4928,0,0,1,6,6,1976,1976,958,958,1,958,0,958,2,0,2,1,5,0,2,0,60,0,10,2009,143750
1433,30,10800,1,1,1,4,6,1927,2007,0,656,1,968,0,968,2,0,4,1,5,0,1,0,0,0,8,2007,64500
1434,60,10261,1,0,2,6,5,2000,2000,0,936,1,962,830,1792,2,1,3,1,8,1,2,0,0,0,5,2008,186500
1435,20,17400,1,0,1,5,5,1977,1977,936,1126,1,1126,0,1126,2,0,3,1,5,1,2,295,41,0,5,2006,160000
1436,20,8400,1,0,1,6,9,1962,2005,0,1319,1,1537,0,1537,1,1,3,1,7,1,2,0,36,0,7,2008,174000
1437,20,9000,1,0,1,4,6,1971,1971,616,864,1,864,0,864,1,0,3,1,5,0,2,0,0,0,5,2007,120500
1438,20,12444,1,0,1,8,5,2008,2008,1336,1932,1,1932,0,1932,2,0,2,1,7,1,3,0,66,0,11,2008,394617
1439,20,7407,1,0,1,6,7,1957,1996,600,912,1,1236,0,1236,1,0,2,1,6,0,2,0,158,0,4,2010,149700
1440,60,11584,1,0,1,7,6,1979,1979,315,539,1,1040,685,1725,2,1,3,1,6,1,2,0,88,0,11,2007,197000
1441,70,11526,1,0,2,6,7,1922,1994,0,588,1,1423,748,2555,2,0,3,1,11,1,2,431,0,0,9,2008,191000
1442,120,4426,0,0,1,6,5,2004,2004,697,848,1,848,0,848,1,0,1,1,3,1,2,149,0,0,5,2008,149300
1443,60,11003,1,1,2,10,5,2008,2008,765,1017,1,1026,981,2007,2,1,3,1,10,1,3,168,52,0,4,2009,310000
1444,30,8854,1,0,1.5,6,6,1916,1950,0,952,0,952,0,952,1,0,2,1,4,1,1,0,98,0,5,2009,121000
1445,20,8500,1,0,1,7,5,2004,2004,0,1422,1,1422,0,1422,2,0,3,1,7,0,2,192,60,0,11,2007,179600
1446,85,8400,1,0,1,6,5,1966,1966,187,814,1,913,0,913,1,0,3,1,6,0,1,0,0,0,5,2007,129000
1447,20,26142,1,0,1,5,7,1962,1962,593,1188,1,1188,0,1188,1,0,3,1,6,0,1,261,39,0,4,2010,157900
1448,60,10000,1,0,2,8,5,1995,1996,1079,1220,1,1220,870,2090,2,1,3,1,8,1,2,0,65,0,12,2007,240000
1449,50,11767,1,0,2,4,7,1910,2000,0,560,0,796,550,1346,1,1,2,1,6,0,1,168,24,0,5,2007,112000
1450,180,1533,0,0,1,5,7,1970,1970,553,630,1,630,0,630,1,0,1,1,3,0,0,0,0,0,8,2006,92000
1451,90,9000,0,1,2,5,5,1974,1974,0,896,1,896,896,1792,2,2,4,2,8,0,0,32,45,0,9,2009,136000
1452,20,9262,1,1,1,8,5,2008,2009,0,1573,1,1578,0,1578,2,0,3,1,7,1,3,0,36,0,5,2009,287090
1453,180,3675,0,0,1,5,5,2005,2005,547,547,1,1072,0,1072,1,0,2,1,5,0,2,0,28,0,5,2006,145000
1454,20,17217,1,1,1,5,5,2006,2006,0,1140,1,1140,0,1140,1,0,3,1,6,0,0,36,56,0,7,2006,84500
1455,20,7500,1,0,1,7,5,2004,2005,410,1221,1,1221,0,1221,2,0,2,1,6,0,2,0,113,0,10,2009,185000
1456,60,7917,1,0,2,6,5,1999,2000,0,953,1,953,694,1647,2,1,3,1,7,1,2,0,40,0,8,2007,175000
1457,20,13175,1,0,1,6,6,1978,1988,790,1542,1,2073,0,2073,2,0,3,1,7,2,2,349,0,0,2,2010,210000
1458,70,9042,1,0,2,7,9,1941,2006,275,1152,1,1188,1152,2340,2,0,4,1,9,2,1,0,60,0,5,2010,266500
1459,20,9717,1,0,1,5,6,1950,1996,49,1078,1,1078,0,1078,1,0,2,1,5,0,1,366,0,0,4,2010,142125
1460,20,9937,1,0,1,5,6,1965,1965,830,1256,1,1256,0,1256,1,1,3,1,6,0,1,736,68,0,6,2008,147500
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
